2025-05-22 11:19:58 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:31:03 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:31:03 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:31:03 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:31:03 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:31:03 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:31:03 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:31:03 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:31:03 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:31:03 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [GET, HEAD, OPTIONS] /static/<path:filename>', 'index [GET, HEAD, OPTIONS] /', 'all_employees [GET, HEAD, OPTIONS] /employees', 'bench_employees [GET, HEAD, OPTIONS] /employees/bench', 'active_projects [GET, HEAD, OPTIONS] /employees/active_projects', 'completed_projects [GET, HEAD, OPTIONS] /employees/completed_projects', 'emoloyees_by_department [GET, HEAD, OPTIONS] /employees/by_department/<department>', 'employees_by_designation [GET, HEAD, OPTIONS] /employees/by_designation/<designation>', 'employess_by_location [GET, HEAD, OPTIONS] /employees/by_location/<location>', 'employess_by_salary_range [GET, HEAD, OPTIONS] /employees/salary_range/<int:min>/<int:max>']
2025-05-26 09:31:03 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:32:13 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:32:13 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:32:13 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:32:13 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:32:13 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:32:13 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:32:13 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:32:13 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [OPTIONS, HEAD, GET] /static/<path:filename>', 'index [OPTIONS, HEAD, GET] /', 'all_employees [OPTIONS, HEAD, GET] /employees', 'bench_employees [OPTIONS, HEAD, GET] /employees/bench', 'active_projects [OPTIONS, HEAD, GET] /employees/active_projects', 'completed_projects [OPTIONS, HEAD, GET] /employees/completed_projects', 'emoloyees_by_department [OPTIONS, HEAD, GET] /employees/by_department/<department>', 'employees_by_designation [OPTIONS, HEAD, GET] /employees/by_designation/<designation>', 'employess_by_location [OPTIONS, HEAD, GET] /employees/by_location/<location>', 'employess_by_salary_range [OPTIONS, HEAD, GET] /employees/salary_range/<min>/<max>']
2025-05-26 09:32:13 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:32:14 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:32:14 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:32:14 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:32:14 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:32:14 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:32:14 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:32:14 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:32:14 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [GET, OPTIONS, HEAD] /static/<path:filename>', 'index [GET, OPTIONS, HEAD] /', 'all_employees [GET, OPTIONS, HEAD] /employees', 'bench_employees [GET, OPTIONS, HEAD] /employees/bench', 'active_projects [GET, OPTIONS, HEAD] /employees/active_projects', 'completed_projects [GET, OPTIONS, HEAD] /employees/completed_projects', 'emoloyees_by_department [GET, OPTIONS, HEAD] /employees/by_department/<department>', 'employees_by_designation [GET, OPTIONS, HEAD] /employees/by_designation/<designation>', 'employess_by_location [GET, OPTIONS, HEAD] /employees/by_location/<location>', 'employess_by_salary_range [GET, OPTIONS, HEAD] /employees/salary_range/<min>/<max>']
2025-05-26 09:32:14 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:32:16 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:32:16 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:32:16 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:32:16 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:32:16 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:32:16 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:32:16 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:32:16 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, GET, OPTIONS] /static/<path:filename>', 'index [HEAD, GET, OPTIONS] /', 'all_employees [HEAD, GET, OPTIONS] /employees', 'bench_employees [HEAD, GET, OPTIONS] /employees/bench', 'active_projects [HEAD, GET, OPTIONS] /employees/active_projects', 'completed_projects [HEAD, GET, OPTIONS] /employees/completed_projects', 'emoloyees_by_department [HEAD, GET, OPTIONS] /employees/by_department/<department>', 'employees_by_designation [HEAD, GET, OPTIONS] /employees/by_designation/<designation>', 'employess_by_location [HEAD, GET, OPTIONS] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, GET, OPTIONS] /employees/salary_range/<min>/<max>']
2025-05-26 09:32:16 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:33:03 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:33:03 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:33:03 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:33:03 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:33:03 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:33:03 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:33:03 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:33:03 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [OPTIONS, GET, HEAD] /static/<path:filename>', 'index [OPTIONS, GET, HEAD] /', 'all_employees [OPTIONS, GET, HEAD] /employees', 'bench_employees [OPTIONS, GET, HEAD] /employees/bench', 'active_projects [OPTIONS, GET, HEAD] /employees/active_projects', 'completed_projects [OPTIONS, GET, HEAD] /employees/completed_projects', 'emoloyees_by_department [OPTIONS, GET, HEAD] /employees/by_department/<department>', 'employees_by_designation [OPTIONS, GET, HEAD] /employees/by_designation/<designation>', 'employess_by_location [OPTIONS, GET, HEAD] /employees/by_location/<location>', 'employess_by_salary_range [OPTIONS, GET, HEAD] /employees/salary_range/<min_salary>/<max_salary>']
2025-05-26 09:33:03 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:33:16 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:33:16 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:33:16 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:33:16 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:33:16 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:33:16 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:33:16 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:33:16 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, GET, OPTIONS] /static/<path:filename>', 'index [HEAD, GET, OPTIONS] /', 'all_employees [HEAD, GET, OPTIONS] /employees', 'bench_employees [HEAD, GET, OPTIONS] /employees/bench', 'active_projects [HEAD, GET, OPTIONS] /employees/active_projects', 'completed_projects [HEAD, GET, OPTIONS] /employees/completed_projects', 'emoloyees_by_department [HEAD, GET, OPTIONS] /employees/by_department/<department>', 'employees_by_designation [HEAD, GET, OPTIONS] /employees/by_designation/<designation>', 'employess_by_location [HEAD, GET, OPTIONS] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, GET, OPTIONS] /employees/salary_range/<min_salary>/<max_salary>']
2025-05-26 09:33:16 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:33:17 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:33:17 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:33:17 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:33:17 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:33:17 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:33:17 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:33:17 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:33:17 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, OPTIONS, GET] /static/<path:filename>', 'index [HEAD, OPTIONS, GET] /', 'all_employees [HEAD, OPTIONS, GET] /employees', 'bench_employees [HEAD, OPTIONS, GET] /employees/bench', 'active_projects [HEAD, OPTIONS, GET] /employees/active_projects', 'completed_projects [HEAD, OPTIONS, GET] /employees/completed_projects', 'emoloyees_by_department [HEAD, OPTIONS, GET] /employees/by_department/<department>', 'employees_by_designation [HEAD, OPTIONS, GET] /employees/by_designation/<designation>', 'employess_by_location [HEAD, OPTIONS, GET] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, OPTIONS, GET] /employees/salary_range/<min_salary>/<max_salary>']
2025-05-26 09:33:17 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:33:22 | INFO     | employee_api.main:96 | employess_by_salary_range() | [Thread-2 (process_request_thread)] | API REQUEST [2159130115088]: employees by salary range endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 09:33:22 | INFO     | app.service.employee_service:156 | get_employees_between_salary_range() | [Thread-2 (process_request_thread)] | API REQUEST: Filtering of employees based on salary range from total 15 employees
2025-05-26 09:33:22 | INFO     | employee_api.main:99 | employess_by_salary_range() | [Thread-2 (process_request_thread)] | API RESPONSE [2159130115088]: Returning 12 employees between with HTTP 200 status
2025-05-26 09:34:21 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:34:21 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:34:21 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:34:21 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:34:21 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:34:21 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:34:21 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:34:21 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [OPTIONS, GET, HEAD] /static/<path:filename>', 'index [OPTIONS, GET, HEAD] /', 'all_employees [OPTIONS, GET, HEAD] /employees', 'bench_employees [OPTIONS, GET, HEAD] /employees/bench', 'active_projects [OPTIONS, GET, HEAD] /employees/active_projects', 'completed_projects [OPTIONS, GET, HEAD] /employees/completed_projects', 'emoloyees_by_department [OPTIONS, GET, HEAD] /employees/by_department/<department>', 'employees_by_designation [OPTIONS, GET, HEAD] /employees/by_designation/<designation>', 'employess_by_location [OPTIONS, GET, HEAD] /employees/by_location/<location>', 'employess_by_salary_range [OPTIONS, GET, HEAD] /employees/salary_range/<min_salary>/<max_salary>']
2025-05-26 09:34:21 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:34:21 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:34:21 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:34:21 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:34:21 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:34:21 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:34:21 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:34:21 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:34:21 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [OPTIONS, HEAD, GET] /static/<path:filename>', 'index [OPTIONS, HEAD, GET] /', 'all_employees [OPTIONS, HEAD, GET] /employees', 'bench_employees [OPTIONS, HEAD, GET] /employees/bench', 'active_projects [OPTIONS, HEAD, GET] /employees/active_projects', 'completed_projects [OPTIONS, HEAD, GET] /employees/completed_projects', 'emoloyees_by_department [OPTIONS, HEAD, GET] /employees/by_department/<department>', 'employees_by_designation [OPTIONS, HEAD, GET] /employees/by_designation/<designation>', 'employess_by_location [OPTIONS, HEAD, GET] /employees/by_location/<location>', 'employess_by_salary_range [OPTIONS, HEAD, GET] /employees/salary_range/<min_salary>/<max_salary>']
2025-05-26 09:34:21 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:43:05 | INFO     | employee_api.main:96 | employess_by_salary_range() | [Thread-2 (process_request_thread)] | API REQUEST [2613830220816]: employees by salary range endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 09:43:05 | INFO     | app.service.employee_service:156 | get_employees_between_salary_range() | [Thread-2 (process_request_thread)] | API REQUEST: Filtering of employees based on salary range from total 15 employees
2025-05-26 09:43:05 | INFO     | employee_api.main:99 | employess_by_salary_range() | [Thread-2 (process_request_thread)] | API RESPONSE [2613830220816]: Returning 15 employees between with HTTP 200 status
2025-05-26 09:50:03 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 09:50:03 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 09:50:03 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 09:50:03 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 09:50:03 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 09:50:03 | INFO     | employee_api.main:104 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 09:50:03 | INFO     | employee_api.main:105 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 09:50:03 | INFO     | employee_api.main:112 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [GET, OPTIONS, HEAD] /static/<path:filename>', 'index [GET, OPTIONS, HEAD] /', 'all_employees [GET, OPTIONS, HEAD] /employees', 'bench_employees [GET, OPTIONS, HEAD] /employees/bench', 'active_projects [GET, OPTIONS, HEAD] /employees/active_projects', 'completed_projects [GET, OPTIONS, HEAD] /employees/completed_projects', 'emoloyees_by_department [GET, OPTIONS, HEAD] /employees/by_department/<department>', 'employees_by_designation [GET, OPTIONS, HEAD] /employees/by_designation/<designation>', 'employess_by_location [GET, OPTIONS, HEAD] /employees/by_location/<location>', 'employess_by_salary_range [GET, OPTIONS, HEAD] /employees/by_salary_range/<min_salary>/<max_salary>']
2025-05-26 09:50:03 | INFO     | employee_api.main:113 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 09:50:25 | INFO     | employee_api.main:96 | employess_by_salary_range() | [Thread-2 (process_request_thread)] | API REQUEST [2424441207824]: employees by salary range endpoint called from IP: 127.0.0.1, User-Agent: PostmanRuntime/7.44.0
2025-05-26 09:50:25 | INFO     | app.service.employee_service:156 | get_employees_between_salary_range() | [Thread-2 (process_request_thread)] | API REQUEST: Filtering of employees based on salary range from total 15 employees
2025-05-26 09:50:25 | INFO     | employee_api.main:99 | employess_by_salary_range() | [Thread-2 (process_request_thread)] | API RESPONSE [2424441207824]: Returning 15 employees between with HTTP 200 status
2025-05-26 11:56:38 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 11:56:38 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 11:56:38 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 11:56:38 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 11:56:38 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 11:56:38 | INFO     | employee_api.main:117 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 11:56:38 | INFO     | employee_api.main:118 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 11:56:38 | INFO     | employee_api.main:125 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [OPTIONS, HEAD, GET] /static/<path:filename>', 'index [OPTIONS, HEAD, GET] /', 'all_employees [OPTIONS, HEAD, GET] /employees', 'bench_employees [OPTIONS, HEAD, GET] /employees/bench', 'active_projects [OPTIONS, HEAD, GET] /employees/active_projects', 'completed_projects [OPTIONS, HEAD, GET] /employees/completed_projects', 'emoloyees_by_department [OPTIONS, HEAD, GET] /employees/by_department/<department>', 'employees_by_designation [OPTIONS, HEAD, GET] /employees/by_designation/<designation>', 'employess_by_location [OPTIONS, HEAD, GET] /employees/by_location/<location>', 'employess_by_salary_range [OPTIONS, HEAD, GET] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [OPTIONS, HEAD, GET] /employees/by_threshold_age/<age>']
2025-05-26 11:56:38 | INFO     | employee_api.main:126 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
2025-05-26 11:56:38 | INFO     | app.service.employee_service:13 | load_employees() | [MainThread] | INITIALIZATION: Starting to load employee data from file: app/data/employees_details.json
2025-05-26 11:56:38 | INFO     | app.service.employee_service:17 | load_employees() | [MainThread] | DATA LOAD: Successfully read 15 employee records from JSON file
2025-05-26 11:56:38 | INFO     | app.service.employee_service:26 | load_employees() | [MainThread] | DATA SAMPLE: First record structure: {'emp_id': 'E101', 'name': 'Amit Sharma', 'department': 'Finance', 'salary': '******', 'designation': 'Analyst', 'location': 'Delhi', 'dob': '****-**-**', 'projects': []}
2025-05-26 11:56:38 | INFO     | app.service.employee_service:36 | load_employees() | [MainThread] | STATISTICS: Department distribution: {'Finance': 3, 'HR': 2, 'IT': 5, 'QA': 2, 'Marketing': 1, 'Operations': 1, 'Support': 1}
2025-05-26 11:56:38 | INFO     | app.service.employee_service:38 | load_employees() | [MainThread] | INITIALIZATION COMPLETE: Created 15 Employee objects successfully
2025-05-26 11:56:38 | INFO     | employee_api.main:117 | <module>() | [MainThread] | SERVER STARTUP: Initializing Employee API server
2025-05-26 11:56:38 | INFO     | employee_api.main:118 | <module>() | [MainThread] | SERVER CONFIG: Debug mode: False, Host: 127.0.0.1, Port: 5000
2025-05-26 11:56:38 | INFO     | employee_api.main:125 | <module>() | [MainThread] | SERVER ROUTES: Available endpoints: ['static [HEAD, OPTIONS, GET] /static/<path:filename>', 'index [HEAD, OPTIONS, GET] /', 'all_employees [HEAD, OPTIONS, GET] /employees', 'bench_employees [HEAD, OPTIONS, GET] /employees/bench', 'active_projects [HEAD, OPTIONS, GET] /employees/active_projects', 'completed_projects [HEAD, OPTIONS, GET] /employees/completed_projects', 'emoloyees_by_department [HEAD, OPTIONS, GET] /employees/by_department/<department>', 'employees_by_designation [HEAD, OPTIONS, GET] /employees/by_designation/<designation>', 'employess_by_location [HEAD, OPTIONS, GET] /employees/by_location/<location>', 'employess_by_salary_range [HEAD, OPTIONS, GET] /employees/by_salary_range/<min_salary>/<max_salary>', 'employess_above_age [HEAD, OPTIONS, GET] /employees/by_threshold_age/<age>']
2025-05-26 11:56:38 | INFO     | employee_api.main:126 | <module>() | [MainThread] | SERVER READY: Employee API server is ready to accept requests
